Features;Accuracy;F1 Score 0;F1 Score 1
('workclass', 'fnlwgt', 'education', 'marital-status', 'occupation', 'race', 'sex', 'capital-gain', 'capital-loss', 'native-country');0.8682144831398563;0.9155089311029203;0.700652938221999
('workclass', 'fnlwgt', 'education', 'marital-status', 'occupation', 'race', 'sex', 'capital-gain', 'hours-per-week', 'native-country');0.8594803758982863;0.9097877776989141;0.6823294176455886
('workclass', 'fnlwgt', 'education', 'marital-status', 'occupation', 'race', 'sex', 'capital-loss', 'hours-per-week', 'native-country');0.8423438363736871;0.898979880986115;0.6411675893306492
('workclass', 'fnlwgt', 'education', 'marital-status', 'occupation', 'race', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8653399668325041;0.9137638062871708;0.6928895612708018
('workclass', 'fnlwgt', 'education', 'marital-status', 'occupation', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8657822001105583;0.9138640556265077;0.6961961961961962
('workclass', 'fnlwgt', 'education', 'marital-status', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week');0.8592592592592593;0.9101432907461001;0.675503441243946
('workclass', 'fnlwgt', 'education', 'marital-status', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'native-country');0.8602542841348811;0.9110235111924538;0.674562306900103
('workclass', 'fnlwgt', 'education', 'marital-status', 'relationship', 'race', 'sex', 'capital-gain', 'hours-per-week', 'native-country');0.8525152017689331;0.9060298675683292;0.6574216743708269
('workclass', 'fnlwgt', 'education', 'marital-status', 'relationship', 'race', 'sex', 'capital-loss', 'hours-per-week', 'native-country');0.8308457711442786;0.8924353205849269;0.6042421107087429
('workclass', 'fnlwgt', 'education', 'marital-status', 'relationship', 'race', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.861249309010503;0.9116383862564247;0.677128891175714
('workclass', 'fnlwgt', 'education', 'marital-status', 'relationship', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8613598673300166;0.9114781872088098;0.6804281345565749
('workclass', 'fnlwgt', 'education', 'marital-status', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8625760088446656;0.9123351435221102;0.6821784709792892
('workclass', 'fnlwgt', 'education', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week');0.8672194582642344;0.9147319843805467;0.7001248439450687
('workclass', 'fnlwgt', 'education', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'native-country');0.8674405749032614;0.9150187823375151;0.6988193921125345
('workclass', 'fnlwgt', 'education', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'hours-per-week', 'native-country');0.8592592592592593;0.9097611115049267;0.6803916645744413
('workclass', 'fnlwgt', 'education', 'occupation', 'relationship', 'race', 'sex', 'capital-loss', 'hours-per-week', 'native-country');0.8416804864566059;0.8985116938341602;0.6402010050251257
('workclass', 'fnlwgt', 'education', 'occupation', 'relationship', 'race', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8690989496959646;0.9159090909090909;0.7047381546134663
('workclass', 'fnlwgt', 'education', 'occupation', 'relationship', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8678828081813157;0.915206130703186;0.7010257693269952
('workclass', 'fnlwgt', 'education', 'occupation', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8449972360420122;0.9032569693624068;0.6103390772651474
('workclass', 'fnlwgt', 'education', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8634604754007739;0.9128870706073218;0.6843853820598007
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss');0.8672194582642344;0.9148166536633804;0.6990729140566274
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'hours-per-week');0.8595909342177999;0.9098395570069573;0.6828171828171828
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'native-country');0.8583747927031509;0.9091424923753457;0.6790278125783011
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-loss', 'hours-per-week');0.8420121614151465;0.8987745271658284;0.6403221746790838
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-loss', 'native-country');0.8380320619126589;0.8963565617262116;0.629582806573957
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'hours-per-week', 'native-country');0.8341625207296849;0.8936924167257264;0.6231155778894473
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'capital-gain', 'capital-loss', 'hours-per-week');0.8668877833056937;0.9145250603436036;0.6993006993006993
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'capital-gain', 'capital-loss', 'native-country');0.8678828081813157;0.9153622777817126;0.6990682447746159
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'capital-gain', 'hours-per-week', 'native-country');0.8599226091763406;0.9100333735709721;0.6838033441477415
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'capital-loss', 'hours-per-week', 'native-country');0.8402432283029297;0.8977425518363881;0.6350088406163172
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'relationship', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week');0.8666666666666667;0.9143100753161859;0.6997011952191236
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'relationship', 'sex', 'capital-gain', 'capital-loss', 'native-country');0.867551133222775;0.9150716007372749;0.6992971887550201
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'relationship', 'sex', 'capital-gain', 'hours-per-week', 'native-country');0.8606965174129353;0.9105875674141357;0.6848424212106053
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'relationship', 'sex', 'capital-loss', 'hours-per-week', 'native-country');0.841901603095633;0.8987395553037814;0.639616935483871
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'relationship', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8679933665008291;0.915271075787681;0.7013506753376688
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week');0.8671088999447208;0.9145942873383545;0.7006972111553785
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'race', 'sex', 'capital-gain', 'capital-loss', 'native-country');0.8685461580983969;0.9156558132936086;0.7022289005760081
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'race', 'sex', 'capital-gain', 'hours-per-week', 'native-country');0.861249309010503;0.9108854647447276;0.6867981033191914
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'race', 'sex', 'capital-loss', 'hours-per-week', 'native-country');0.8389165284687673;0.8967764789231314;0.6334591194968553
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'race', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8678828081813157;0.9153022893188745;0.6998241647827179
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'occupation', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8678828081813157;0.9152542372881356;0.7004261719729256
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week');0.8614704256495301;0.911704601507998;0.6786355475763016
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'native-country');0.8619126589275843;0.912073213657163;0.6785070785070785
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'relationship', 'race', 'sex', 'capital-gain', 'hours-per-week', 'native-country');0.8546158098396904;0.9074269623372052;0.6615186615186616
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'relationship', 'race', 'sex', 'capital-loss', 'hours-per-week', 'native-country');0.8328358208955224;0.8935511123627148;0.6109109624292332
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'relationship', 'race', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.862465450525152;0.9123202706512545;0.68118913377755
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'relationship', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8616915422885573;0.9118455359030372;0.679148499615286
('workclass', 'fnlwgt', 'education-num', 'marital-status', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8611387506909896;0.9115119064393405;0.6776180698151951
('workclass', 'fnlwgt', 'education-num', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week');0.8684355997788834;0.9154589371980676;0.7035376183358246
('workclass', 'fnlwgt', 'education-num', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'native-country');0.8667772249861803;0.9146419210880499;0.6967027435187516
('workclass', 'fnlwgt', 'education-num', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'hours-per-week', 'native-country');0.8603648424543947;0.9104699794428298;0.6829023349234246
('workclass', 'fnlwgt', 'education-num', 'occupation', 'relationship', 'race', 'sex', 'capital-loss', 'hours-per-week', 'native-country');0.8424543946932007;0.8991578798386526;0.6400606213690326
('workclass', 'fnlwgt', 'education-num', 'occupation', 'relationship', 'race', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8688778330569376;0.9158984541199829;0.7026078234704113
('workclass', 'fnlwgt', 'education-num', 'occupation', 'relationship', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8685461580983969;0.9156916968020988;0.7017807875595686
('workclass', 'fnlwgt', 'education-num', 'occupation', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8453289110005527;0.9034039908858662;0.6121430551705018
('workclass', 'fnlwgt', 'education-num', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8613598673300166;0.9114406779661017;0.6809160305343511
('workclass', 'fnlwgt', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week');0.8623548922056384;0.9113942068180201;0.6917553849962862
('workclass', 'fnlwgt', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'native-country');0.8623548922056384;0.9117209104445863;0.6877351392024078
('workclass', 'fnlwgt', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'hours-per-week', 'native-country');0.8530679933665009;0.904901610017889;0.6770352369380316
('workclass', 'fnlwgt', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-loss', 'hours-per-week', 'native-country');0.8349364289662797;0.8937593396427809;0.6301709189992569
('workclass', 'fnlwgt', 'marital-status', 'occupation', 'relationship', 'race', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.863681592039801;0.912273212379936;0.6944237918215613
('workclass', 'fnlwgt', 'marital-status', 'occupation', 'relationship', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8615809839690437;0.9109530583214793;0.6893300248138958
('workclass', 'fnlwgt', 'marital-status', 'occupation', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8615809839690437;0.9109150419809307;0.6897918731417245
('workclass', 'fnlwgt', 'marital-status', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8372581536760642;0.8983144515059409;0.5926950747094631
('workclass', 'fnlwgt', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8620232172470979;0.9111490815890645;0.6913946587537092
('workclass', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss');0.8665561083471531;0.9143303286251686;0.6983254186453387
('workclass', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'hours-per-week');0.8583747927031509;0.908883988903905;0.6822128504093277
('workclass', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'native-country');0.857379767827529;0.9084067026412951;0.6779830254618073
('workclass', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-loss', 'hours-per-week');0.8400221116639027;0.8971789952391104;0.639780931043067
('workclass', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-loss', 'native-country');0.8389165284687673;0.8970972526308355;0.6293563978631391
('workclass', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'hours-per-week', 'native-country');0.8334991708126036;0.8931914893617021;0.6225563909774436
('workclass', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'capital-gain', 'capital-loss', 'hours-per-week');0.8653399668325041;0.9134574392496803;0.6967131474103586
